[4],[1380],[10],[33],[43]
[5],[970],[15],[39],[54]
[6],[1490],[21],[73],[94]
[7],[4690],[28],[98],[126]
[8],[1581],[36],[124],[160]
[9],[4916],[45],[163],[208]
[10],[2229],[55],[215],[270]
[11],[1941],[66],[264],[330]
[12],[3150],[78],[310],[388]
[13],[4230],[91],[354],[445]
[14],[4323],[106],[398],[503]
[15],[2980],[121],[452],[572]
[16],[2849],[137],[535],[671]
[17],[4041],[154],[613],[766]
[18],[4668],[174],[700],[871]
[19],[5562],[195],[791],[981]
[20],[3808],[215],[895],[1105]
[21],[7150],[236],[994],[1225]
[22],[4790],[262],[1131],[1384]
[23],[13618],[289],[1252],[1528]
[24],[7148],[315],[1362],[1662]
[25],[6540],[341],[1465],[1790]
[26],[4539],[368],[1572],[1923]
[27],[14758],[399],[1718],[2096]
[28],[7432],[441],[1957],[2363]
[29],[5498],[472],[2089],[2524]
[30],[25311],[505],[2242],[2707]
[31],[5281],[539],[2384],[2880]
[32],[10612],[603],[2801],[3329]
[33],[17693],[697],[3501],[4062]
[34],[7241],[741],[3724],[4319]
[35],[6728],[781],[3909],[4539]
[36],[10140],[846],[4308],[4974]
[37],[14629],[921],[4806],[5509]
[38],[10607],[966],[5013],[5754]
[39],[7060],[1011],[5198],[5978]
[40],[14610],[1089],[5690],[6510]
[1],[451],[1],[7],[8]
[2],[403],[3],[10],[13]
[3],[648],[6],[15],[21]
[4],[646],[10],[23],[33]
[5],[820],[15],[40],[55]
[6],[949],[21],[68],[89]
[7],[1261],[28],[104],[132]
[8],[1192],[36],[134],[170]
[9],[1531],[46],[166],[211]
[10],[1719],[56],[212],[267]
[11],[2403],[67],[265],[331]
[12],[2840],[79],[315],[393]
[13],[1979],[93],[375],[466]
[14],[2041],[107],[430],[535]
[15],[2320],[122],[496],[616]
[16],[2251],[138],[570],[706]
[17],[3347],[155],[651],[804]
[18],[2539],[173],[715],[886]
[19],[2608],[192],[771],[961]
[20],[4060],[212],[869],[1079]
[21],[3190],[234],[959],[1190]
[22],[3321],[256],[1049],[1302]
[23],[3200],[279],[1132],[1408]
[24],[4060],[304],[1248],[1548]
[25],[4449],[331],[1361],[1686]
[26],[4170],[359],[1465],[1816]
[27],[4680],[388],[1597],[1975]
[28],[11411],[454],[2065],[2471]
[29],[4690],[484],[2196],[2631]
[30],[9351],[538],[2530],[2995]
[31],[4852],[571],[2681],[3177]
[32],[7119],[607],[2842],[3370]
[33],[5119],[641],[2982],[3543]
[34],[16491],[746],[3751],[4346]
[35],[8259],[789],[3976],[4606]
[36],[8681],[840],[4247],[4913]
[37],[19321],[952],[5066],[5769]
[38],[53258],[1250],[7558],[8299]
[39],[58408],[1541],[9980],[10760]
[40],[14679],[1620],[10474],[11294]
[1],[391],[1],[8],[9]
[2],[479],[3],[12],[15]
[3],[1152],[6],[29],[35]
[4],[801],[10],[42],[52]
[5],[1111],[15],[64],[79]
[6],[1979],[21],[85],[106]
[7],[1142],[28],[102],[130]
[8],[5031],[36],[132],[168]
[9],[1500],[46],[164],[209]
[10],[2990],[56],[195],[250]
[11],[2151],[67],[234],[300]
[12],[5229],[79],[279],[357]
[13],[3800],[92],[337],[428]
[14],[4711],[106],[393],[498]
[15],[4110],[121],[459],[579]
[16],[2658],[137],[528],[664]
[17],[3281],[154],[596],[749]
[18],[3142],[172],[679],[850]
[19],[3779],[191],[761],[951]
[20],[4611],[211],[837],[1047]
[21],[8042],[238],[962],[1193]
[22],[8578],[263],[1085],[1338]
[23],[6371],[286],[1187],[1463]
[24],[4451],[311],[1288],[1588]
[25],[10519],[336],[1384],[1709]
[26],[7000],[367],[1545],[1896]
[27],[10819],[397],[1692],[2070]
[28],[5789],[425],[1826],[2232]
[29],[17581],[498],[2322],[2757]
[30],[10068],[533],[2484],[2949]
[31],[6421],[566],[2639],[3135]
[32],[43302],[667],[3388],[3916]
[33],[17552],[708],[3623],[4184]
[34],[13819],[749],[3821],[4416]
[35],[10822],[796],[4050],[4680]
[36],[46992],[916],[4974],[5640]
[37],[10200],[958],[5176],[5879]
[38],[20239],[1011],[5449],[6190]
[39],[18041],[1071],[5784],[6564]
[40],[57170],[1306],[7709],[8529]
[1],[331],[1],[3],[4]
[2],[379],[3],[8],[11]
[3],[660],[6],[23],[29]
[4],[770],[10],[50],[60]
[5],[749],[15],[70],[85]
[6],[1020],[21],[95],[116]
[7],[1290],[28],[118],[146]
[8],[1230],[36],[149],[185]
[9],[1221],[45],[182],[227]
[10],[1550],[55],[222],[277]
[11],[1981],[66],[274],[340]
[12],[1969],[78],[314],[392]
[13],[3300],[91],[364],[455]
[14],[2232],[105],[434],[539]
[15],[2530],[120],[500],[620]
[16],[2449],[136],[557],[693]
[17],[2360],[153],[626],[779]
[18],[3490],[178],[769],[940]
[19],[3352],[199],[853],[1043]
[20],[3111],[219],[932],[1142]
[21],[3300],[240],[1013],[1244]
[22],[3998],[265],[1119],[1372]
[23],[4051],[288],[1217],[1493]
[24],[3760],[312],[1318],[1618]
[25],[3552],[337],[1407],[1732]
[26],[8619],[395],[1812],[2163]
[27],[4900],[428],[1950],[2328]
[28],[6421],[466],[2165],[2571]
[29],[4301],[495],[2277],[2712]
[30],[6239],[535],[2474],[2939]
[31],[5150],[567],[2596],[3092]
[32],[8509],[619],[2890],[3418]
[33],[5760],[656],[3044],[3605]
[34],[6220],[694],[3242],[3837]
[35],[5448],[729],[3364],[3994]
[36],[12300],[797],[3802],[4468]
[37],[18723],[904],[4577],[5280]
[38],[22957],[1022],[5446],[6187]
[39],[9482],[1076],[5734],[6514]
[40],[55521],[1406],[8497],[9317]
[1],[329],[1],[8],[9]
[2],[429],[3],[19],[22]
[3],[639],[6],[24],[30]
[4],[739],[10],[40],[50]
[5],[1001],[15],[59],[74]
[6],[1521],[21],[89],[110]
[7],[1810],[28],[118],[146]
[8],[1559],[36],[156],[192]
[9],[1888],[45],[188],[233]
[10],[1531],[55],[219],[274]
[11],[1678],[66],[257],[323]
[12],[2031],[78],[309],[387]
[13],[2320],[91],[372],[463]
[14],[2639],[105],[443],[548]
[15],[2339],[120],[498],[618]
[16],[2291],[136],[561],[697]
[17],[2499],[153],[634],[787]
[18],[2820],[171],[704],[875]
[19],[3867],[193],[810],[1000]
[20],[3262],[215],[900],[1110]
[21],[3200],[237],[994],[1225]
[22],[3567],[259],[1080],[1333]
[23],[7629],[305],[1377],[1653]
[24],[4001],[329],[1490],[1790]
[25],[5050],[360],[1642],[1967]
[26],[6590],[399],[1884],[2235]
[27],[5021],[426],[2003],[2381]
[28],[7119],[460],[2193],[2599]
[29],[6201],[497],[2360],[2795]
[30],[6979],[532],[2533],[2998]
[31],[6740],[572],[2741],[3237]
[32],[8557],[621],[3015],[3543]
[33],[5450],[654],[3144],[3705]
[34],[7067],[690],[3290],[3885]
[35],[24550],[737],[3549],[4179]
[36],[20406],[781],[3763],[4429]
[37],[36530],[910],[4723],[5426]
[38],[81918],[1201],[7137],[7878]
[39],[9260],[1242],[7310],[8090]
[40],[37920],[1381],[8362],[9182]
[1],[420],[1],[4],[5]
[2],[560],[3],[17],[20]
[3],[1090],[6],[27],[33]
[4],[1132],[10],[33],[43]
[5],[1030],[15],[64],[79]
[6],[1318],[21],[96],[117]
[7],[2749],[28],[117],[145]
[8],[1600],[36],[150],[186]
[9],[7319],[45],[186],[231]
[10],[1822],[55],[218],[273]
[11],[6449],[66],[259],[325]
[12],[4430],[78],[327],[405]
[13],[6859],[91],[374],[465]
[14],[2282],[105],[431],[536]
[15],[4940],[120],[481],[601]
[16],[3259],[137],[538],[674]
[17],[3309],[154],[613],[766]
[18],[3850],[172],[683],[854]
[19],[4869],[192],[774],[964]
[20],[9089],[212],[859],[1069]
[21],[6897],[235],[968],[1199]
[22],[6950],[272],[1170],[1423]
[23],[5288],[295],[1261],[1537]
[24],[4423],[322],[1365],[1665]
[25],[6542],[347],[1474],[1799]
[26],[10438],[380],[1664],[2015]
[27],[5319],[408],[1773],[2151]
[28],[5710],[439],[1905],[2311]
[29],[5848],[469],[2010],[2445]
[30],[8991],[517],[2301],[2766]
[31],[6962],[551],[2451],[2947]
[32],[6521],[590],[2622],[3150]
[33],[4971],[623],[2760],[3321]
[34],[17750],[745],[3693],[4288]
[35],[6480],[785],[3890],[4520]
[36],[11201],[846],[4249],[4915]
[37],[7432],[890],[4450],[5153]
[38],[13959],[970],[4999],[5740]
[39],[21868],[1092],[5884],[6664]
[40],[17939],[1198],[6639],[7459]
[1],[303],[1],[1],[2]
[2],[381],[3],[9],[12]
[3],[579],[6],[24],[30]
[4],[730],[10],[39],[49]
[5],[920],[15],[57],[72]
[6],[870],[21],[74],[95]
[7],[1080],[28],[100],[128]
[8],[1290],[36],[126],[162]
[9],[1616],[45],[157],[202]
[10],[1438],[55],[193],[248]
[11],[1621],[66],[245],[311]
[12],[1800],[78],[304],[382]
[13],[2329],[91],[354],[445]
[14],[2282],[106],[415],[520]
[15],[1984],[121],[469],[589]
[16],[2401],[138],[546],[682]
[17],[2360],[155],[608],[761]
[18],[3080],[173],[680],[851]
[19],[3109],[192],[742],[932]
[20],[3018],[212],[823],[1033]
[21],[2890],[233],[912],[1143]
[22],[3359],[256],[1013],[1266]
[23],[3700],[279],[1114],[1390]
[24],[3729],[303],[1239],[1539]
[25],[4187],[332],[1394],[1719]
[26],[4268],[359],[1487],[1838]
[27],[3653],[386],[1603],[1981]
[28],[5260],[423],[1780],[2186]
[29],[5140],[456],[1924],[2359]
[30],[5529],[492],[2081],[2546]
[31],[4811],[523],[2210],[2706]
[32],[8881],[576],[2537],[3065]
[33],[6278],[616],[2726],[3287]
[34],[11811],[686],[3194],[3789]
[35],[6890],[725],[3369],[3999]
[36],[12612],[800],[3855],[4521]
[37],[9181],[857],[4181],[4884]
[38],[6688],[898],[4347],[5088]
[39],[10080],[952],[4645],[5425]
[40],[46840],[1230],[6975],[7795]
[1],[370],[1],[3],[4]
[2],[691],[3],[4],[7]
[3],[613],[6],[14],[20]
[4],[651],[10],[28],[38]
[5],[999],[15],[40],[55]
[6],[1118],[21],[70],[91]
[7],[1149],[28],[94],[122]
[8],[1309],[36],[121],[157]
[9],[1440],[45],[149],[194]
[10],[1850],[55],[190],[245]
[11],[3469],[66],[236],[302]
[12],[3829],[78],[276],[354]
[13],[3741],[91],[333],[424]
[14],[3977],[105],[387],[492]
[15],[5019],[120],[450],[570]
[16],[5479],[136],[523],[659]
[17],[2921],[153],[587],[740]
[18],[2890],[171],[662],[833]
[19],[2971],[190],[734],[924]
[20],[3240],[211],[830],[1040]
[21],[16141],[234],[927],[1158]
[22],[8440],[256],[1023],[1276]
[23],[6862],[279],[1117],[1393]
[24],[12171],[303],[1224],[1524]
[25],[6719],[331],[1327],[1652]
[26],[5729],[358],[1460],[1811]
[27],[5171],[389],[1601],[1979]
[28],[28729],[497],[2423],[2829]
[29],[18330],[586],[3053],[3488]
[30],[5932],[616],[3168],[3633]
[31],[5932],[650],[3313],[3809]
[32],[8640],[685],[3453],[3981]
[33],[9451],[718],[3589],[4150]
[34],[8337],[763],[3822],[4417]
[35],[19279],[835],[4297],[4927]
[36],[7422],[871],[4439],[5105]
[37],[14479],[930],[4798],[5501]
[38],[76370],[1212],[7134],[7875]
[39],[18859],[1272],[7491],[8271]
[40],[11110],[1317],[7693],[8513]
[1],[560],[1],[1],[2]
[2],[432],[3],[4],[7]
[3],[1092],[6],[21],[27]
[4],[951],[10],[38],[48]
[5],[3788],[15],[57],[72]
[6],[1099],[21],[71],[92]
[7],[2370],[28],[99],[127]
[8],[1512],[36],[118],[154]
[9],[4129],[45],[143],[188]
[10],[1409],[55],[182],[237]
[11],[1640],[66],[227],[293]
[12],[1681],[78],[269],[347]
[13],[2670],[93],[340],[431]
[14],[4020],[110],[433],[538]
[15],[2420],[126],[492],[612]
[16],[4108],[154],[655],[791]
[17],[2542],[171],[739],[892]
[18],[3662],[189],[811],[982]
[19],[4020],[216],[961],[1151]
[20],[3181],[238],[1053],[1263]
[21],[3068],[259],[1135],[1366]
[22],[3672],[284],[1239],[1492]
[23],[4077],[307],[1331],[1607]
[24],[3819],[331],[1433],[1733]
[25],[8531],[378],[1708],[2033]
[26],[4888],[409],[1840],[2191]
[27],[4621],[437],[1964],[2342]
[28],[4091],[465],[2066],[2472]
[29],[8788],[512],[2349],[2784]
[30],[4671],[543],[2470],[2935]
[31],[10309],[602],[2869],[3365]
[32],[19910],[721],[3776],[4304]
[33],[7892],[772],[4066],[4627]
[34],[7439],[818],[4312],[4907]
[35],[9441],[870],[4620],[5250]
[36],[8712],[917],[4884],[5550]
[37],[6621],[959],[5084],[5787]
[38],[8500],[1011],[5369],[6110]
[39],[6902],[1054],[5576],[6356]
[40],[12760],[1131],[6055],[6875]
[1],[339],[1],[7],[8]
[2],[441],[3],[12],[15]
[3],[651],[6],[24],[30]
[4],[782],[10],[41],[51]
[5],[741],[15],[54],[69]
[6],[1040],[21],[74],[95]
[7],[1700],[28],[98],[126]
[8],[1841],[36],[133],[169]
[9],[1643],[45],[151],[196]
[10],[1590],[55],[201],[256]
[11],[2079],[68],[266],[332]
[12],[2627],[80],[327],[405]
[13],[2160],[93],[376],[467]
[14],[2258],[107],[436],[541]
[15],[3319],[128],[556],[676]
[16],[3631],[144],[615],[751]
[17],[2890],[161],[689],[842]
[18],[4301],[181],[777],[948]
[19],[7360],[200],[861],[1051]
[20],[6080],[221],[931],[1141]
[21],[4232],[242],[1026],[1257]
[22],[4370],[264],[1116],[1369]
[23],[6640],[289],[1234],[1510]
[24],[8178],[315],[1358],[1658]
[25],[7322],[342],[1484],[1809]
[26],[5879],[369],[1595],[1946]
[27],[6340],[396],[1715],[2093]
[28],[10459],[430],[1881],[2287]
[29],[6568],[462],[2013],[2448]
[30],[11439],[499],[2200],[2665]
[31],[19720],[576],[2721],[3217]
[32],[5870],[610],[2867],[3395]
[33],[21911],[661],[3177],[3738]
[34],[23582],[727],[3596],[4191]
[35],[12569],[766],[3787],[4417]
[36],[11601],[817],[4081],[4747]
[37],[16043],[868],[4360],[5063]
[38],[8819],[916],[4626],[5367]
[39],[18528],[1003],[5231],[6011]
[40],[187099],[1613],[10524],[11344]
[1],[360],[1],[8],[9]
[2],[501],[3],[16],[19]
[3],[2568],[6],[36],[42]
[4],[2239],[10],[43],[53]
[5],[1249],[15],[69],[84]
[6],[1779],[21],[87],[108]
[7],[1311],[28],[115],[143]
[8],[1500],[36],[151],[187]
[9],[4020],[45],[180],[225]
[10],[1910],[55],[227],[282]
[11],[3238],[67],[266],[332]
[12],[4408],[79],[304],[382]
[13],[4849],[92],[358],[449]
[14],[2661],[106],[416],[521]
[15],[4241],[121],[472],[592]
[16],[2918],[137],[558],[694]
[17],[3200],[156],[630],[783]
[18],[3841],[174],[709],[880]
[19],[11582],[196],[828],[1018]
[20],[3259],[216],[899],[1109]
[21],[4339],[238],[993],[1224]
[22],[7679],[260],[1079],[1332]
[23],[4740],[286],[1212],[1488]
[24],[4220],[314],[1323],[1623]
[25],[4251],[342],[1452],[1777]
[26],[4392],[370],[1559],[1910]
[27],[5031],[398],[1666],[2044]
[28],[5689],[426],[1787],[2193]
[29],[5350],[457],[1892],[2327]
[30],[7060],[493],[2041],[2506]
[31],[5438],[526],[2193],[2689]
[32],[7160],[565],[2395],[2923]
[33],[5572],[600],[2554],[3115]
[34],[8841],[658],[2881],[3476]
[35],[20738],[788],[3891],[4521]
[36],[26212],[927],[4969],[5635]
[37],[46039],[1219],[7383],[8086]
[38],[16682],[1319],[8090],[8831]
[39],[17402],[1409],[8714],[9494]
[40],[15774],[1504],[9380],[10200]
[1],[267],[1],[2],[3]
[2],[398],[3],[9],[12]
[3],[710],[6],[26],[32]
[4],[739],[10],[43],[53]
[5],[1171],[15],[52],[67]
[6],[970],[21],[71],[92]
[7],[1090],[28],[98],[126]
[8],[1309],[36],[141],[177]
[9],[1338],[45],[177],[222]
[10],[1693],[55],[222],[277]
[11],[1521],[66],[263],[329]
[12],[2949],[78],[314],[392]
[13],[2172],[91],[376],[467]
[14],[2220],[106],[437],[542]
[15],[2491],[123],[506],[626]
[16],[2367],[139],[577],[713]
[17],[3030],[158],[649],[802]
[18],[3102],[176],[746],[917]
[19],[3121],[197],[837],[1027]
[20],[2880],[217],[902],[1112]
[21],[3419],[238],[981],[1212]
[22],[3338],[260],[1075],[1328]
[23],[4189],[283],[1177],[1453]
[24],[4129],[309],[1292],[1592]
[25],[5052],[339],[1440],[1765]
[26],[4032],[365],[1540],[1891]
[27],[4382],[392],[1657],[2035]
[28],[5429],[424],[1807],[2213]
[29],[7780],[466],[2047],[2482]
[30],[5019],[498],[2184],[2649]
[31],[7570],[548],[2470],[2966]
[32],[5789],[584],[2609],[3137]
[33],[6428],[621],[2781],[3342]
[34],[11790],[689],[3217],[3812]
[35],[13440],[767],[3749],[4379]
[36],[7939],[815],[3978],[4644]
[37],[6480],[853],[4128],[4831]
[38],[13440],[927],[4586],[5327]
[39],[35131],[1136],[6260],[7040]
[40],[18921],[1233],[6899],[7719]
[1],[360],[1],[0],[1]
[2],[1092],[3],[16],[19]
[3],[982],[6],[24],[30]
[4],[1168],[10],[39],[49]
[5],[1080],[15],[55],[70]
[6],[1271],[21],[94],[115]
[7],[2909],[28],[119],[147]
[8],[2728],[36],[138],[174]
[9],[1371],[45],[159],[204]
[10],[1571],[55],[192],[247]
[11],[2050],[66],[241],[307]
[12],[3510],[78],[300],[378]
[13],[2401],[91],[351],[442]
[14],[4849],[105],[407],[512]
[15],[5212],[120],[459],[579]
[16],[4592],[139],[533],[669]
[17],[2599],[156],[594],[747]
[18],[5739],[176],[691],[862]
[19],[3300],[197],[775],[965]
[20],[4170],[219],[870],[1080]
[21],[4041],[240],[943],[1174]
[22],[6368],[262],[1039],[1292]
[23],[6747],[287],[1139],[1415]
[24],[4711],[312],[1244],[1544]
[25],[7102],[337],[1361],[1686]
[26],[5059],[365],[1473],[1824]
[27],[6862],[395],[1609],[1987]
[28],[4759],[423],[1694],[2100]
[29],[18137],[472],[1978],[2413]
[30],[10121],[508],[2168],[2633]
[31],[6349],[542],[2324],[2820]
[32],[9022],[584],[2541],[3069]
[33],[9658],[633],[2818],[3379]
[34],[26920],[724],[3471],[4066]
[35],[10679],[779],[3799],[4429]
[36],[9539],[833],[4099],[4765]
[37],[7939],[880],[4323],[5026]
[38],[10178],[923],[4523],[5264]
[39],[45440],[1088],[5831],[6611]
[40],[24221],[1194],[6576],[7396]
[1],[539],[1],[0],[1]
[2],[710],[3],[11],[14]
[3],[570],[6],[15],[21]
[4],[634],[10],[23],[33]
[5],[1001],[15],[47],[62]
[6],[980],[21],[65],[86]
[7],[1159],[28],[97],[125]
[8],[1252],[36],[127],[163]
[9],[1948],[45],[171],[216]
[10],[1850],[55],[209],[264]
[11],[1631],[66],[251],[317]
[12],[1791],[78],[306],[384]
[13],[1848],[91],[340],[431]
[14],[2098],[106],[412],[517]
[15],[2601],[121],[474],[594]
[16],[2081],[137],[526],[662]
[17],[3128],[154],[611],[764]
[18],[2980],[174],[708],[879]
[19],[3028],[194],[800],[990]
[20],[2940],[214],[886],[1096]
[21],[3493],[236],[968],[1199]
[22],[4852],[261],[1087],[1340]
[23],[4060],[284],[1180],[1456]
[24],[4277],[311],[1306],[1606]
[25],[3567],[336],[1404],[1729]
[26],[4308],[364],[1536],[1887]
[27],[3972],[391],[1656],[2034]
[28],[4859],[422],[1791],[2197]
[29],[4480],[451],[1905],[2340]
[30],[5560],[488],[2073],[2538]
[31],[4778],[519],[2208],[2704]
[32],[5698],[555],[2391],[2919]
[33],[5069],[589],[2533],[3094]
[34],[7579],[639],[2814],[3409]
[35],[11551],[701],[3171],[3801]
[36],[5701],[737],[3327],[3993]
[37],[5839],[776],[3492],[4195]
[38],[8619],[826],[3762],[4503]
[39],[21560],[936],[4549],[5329]
[40],[16580],[1045],[5319],[6139]
[1],[300],[1],[3],[4]
[2],[439],[3],[11],[14]
[3],[641],[6],[30],[36]
[4],[639],[10],[45],[55]
[5],[982],[15],[68],[83]
[6],[1070],[21],[101],[122]
[7],[1011],[28],[126],[154]
[8],[1328],[36],[162],[198]
[9],[1562],[45],[209],[254]
[10],[1402],[55],[241],[296]
[11],[1647],[66],[284],[350]
[12],[2060],[78],[344],[422]
[13],[1991],[91],[404],[495]
[14],[1912],[105],[439],[544]
[15],[2210],[120],[500],[620]
[16],[2418],[136],[564],[700]
[17],[2739],[153],[641],[794]
[18],[2599],[171],[716],[887]
[19],[3030],[191],[811],[1001]
[20],[3860],[218],[974],[1184]
[21],[3021],[239],[1070],[1301]
[22],[3068],[261],[1158],[1411]
[23],[4764],[288],[1274],[1550]
[24],[4768],[316],[1404],[1704]
[25],[4518],[343],[1533],[1858]
[26],[5369],[377],[1704],[2055]
[27],[4439],[405],[1812],[2190]
[28],[4532],[433],[1929],[2335]
[29],[5181],[462],[2060],[2495]
[30],[5519],[495],[2206],[2671]
[31],[5400],[526],[2331],[2827]
[32],[7753],[561],[2491],[3019]
[33],[10629],[619],[2833],[3394]
[34],[6478],[653],[2961],[3556]
[35],[74391],[896],[4981],[5611]
[36],[7179],[940],[5190],[5856]
[37],[27730],[1027],[5788],[6491]
[38],[18289],[1085],[6133],[6874]
[39],[17552],[1149],[6515],[7295]
[40],[47832],[1363],[8235],[9055]
[1],[1218],[1],[1],[2]
[2],[980],[3],[6],[9]
[3],[648],[6],[13],[19]
[4],[1364],[10],[24],[34]
[5],[1087],[15],[51],[66]
[6],[1333],[21],[75],[96]
[7],[1390],[28],[96],[124]
[8],[1311],[36],[115],[151]
[9],[1922],[45],[147],[192]
[10],[5491],[55],[182],[237]
[11],[2391],[66],[229],[295]
[12],[3171],[78],[284],[362]
[13],[2480],[91],[348],[439]
[14],[3741],[105],[400],[505]
[15],[2701],[120],[464],[584]
[16],[5341],[137],[530],[666]
[17],[2749],[154],[603],[756]
[18],[3529],[172],[678],[849]
[19],[5310],[194],[770],[960]
[20],[3431],[214],[853],[1063]
[21],[6809],[238],[968],[1199]
[22],[4120],[261],[1067],[1320]
[23],[8221],[285],[1174],[1450]
[24],[4470],[309],[1277],[1577]
[25],[8771],[334],[1368],[1693]
[26],[5777],[360],[1470],[1821]
[27],[5209],[387],[1567],[1945]
[28],[8759],[419],[1725],[2131]
[29],[4971],[448],[1840],[2275]
[30],[9642],[479],[1978],[2443]
[31],[8318],[514],[2132],[2628]
[32],[8430],[552],[2325],[2853]
[33],[13499],[599],[2561],[3122]
[34],[10319],[634],[2719],[3314]
[35],[6101],[669],[2873],[3503]
[36],[14489],[744],[3378],[4044]
[37],[10860],[801],[3723],[4426]
[38],[107272],[1394],[8863],[9604]
[39],[9418],[1455],[9218],[9998]
[40],[29929],[1623],[10540],[11360]
[1],[319],[1],[3],[4]
[2],[470],[3],[13],[16]
[3],[548],[6],[23],[29]
[4],[639],[10],[33],[43]
[5],[899],[15],[47],[62]
[6],[1013],[21],[77],[98]
[7],[1230],[28],[92],[120]
[8],[1130],[36],[129],[165]
[9],[1638],[45],[166],[211]
[10],[1700],[55],[203],[258]
[11],[1879],[66],[242],[308]
[12],[1869],[78],[284],[362]
[13],[1969],[91],[344],[435]
[14],[2351],[105],[398],[503]
[15],[2329],[120],[468],[588]
[16],[2520],[137],[539],[675]
[17],[2902],[155],[612],[765]
[18],[2570],[173],[674],[845]
[19],[3290],[194],[766],[956]
[20],[3259],[214],[841],[1051]
[21],[5372],[245],[1022],[1253]
[22],[3369],[268],[1115],[1368]
[23],[8090],[315],[1411],[1687]
[24],[4399],[339],[1532],[1832]
[25],[3650],[364],[1630],[1955]
[26],[5438],[398],[1796],[2147]
[27],[4840],[427],[1915],[2293]
[28],[5982],[463],[2114],[2520]
[29],[5579],[494],[2261],[2696]
[30],[4900],[526],[2390],[2855]
[31],[6719],[562],[2548],[3044]
[32],[5941],[597],[2716],[3244]
[33],[7470],[643],[2973],[3534]
[34],[13330],[733],[3600],[4195]
[35],[19069],[843],[4415],[5045]
[36],[5691],[880],[4574],[5240]
[37],[10908],[946],[4983],[5686]
[38],[12498],[1018],[5451],[6192]
[39],[12000],[1075],[5774],[6554]
[40],[9978],[1129],[6063],[6883]
[1],[262],[1],[0],[1]
[2],[470],[3],[7],[10]
[3],[579],[6],[21],[27]
[4],[770],[10],[30],[40]
[5],[901],[15],[54],[69]
[6],[1018],[21],[76],[97]
[7],[1140],[28],[101],[129]
[8],[1411],[36],[132],[168]
[9],[1500],[45],[179],[224]
[10],[1709],[55],[215],[270]
[11],[3431],[66],[254],[320]
[12],[2072],[80],[321],[399]
[13],[2511],[93],[376],[467]
[14],[2511],[107],[439],[544]
[15],[6378],[122],[498],[618]
[16],[4821],[138],[568],[704]
[17],[4389],[155],[637],[790]
[18],[18930],[185],[803],[974]
[19],[5589],[204],[899],[1089]
[20],[5510],[224],[987],[1197]
[21],[13740],[245],[1062],[1293]
[22],[9041],[267],[1139],[1392]
[23],[6630],[290],[1229],[1505]
[24],[24121],[315],[1345],[1645]
[25],[11890],[344],[1480],[1805]
[26],[7882],[376],[1632],[1983]
[27],[8969],[403],[1733],[2111]
[28],[30100],[460],[2097],[2503]
[29],[13268],[492],[2258],[2693]
[30],[13793],[549],[2622],[3087]
[31],[7291],[588],[2818],[3314]
[32],[17362],[625],[2993],[3521]
[33],[26689],[680],[3324],[3885]
[34],[6599],[717],[3463],[4058]
[35],[13952],[758],[3669],[4299]
[36],[58832],[905],[4803],[5469]
[37],[30441],[1071],[6129],[6832]
[38],[9348],[1116],[6355],[7096]
[39],[26522],[1240],[7268],[8048]
[40],[69461],[1502],[9446],[10266]
[1],[1171],[1],[7],[8]
[2],[479],[3],[13],[16]
[3],[668],[6],[31],[37]
[4],[949],[10],[52],[62]
[5],[951],[15],[73],[88]
[6],[939],[21],[96],[117]
[7],[1101],[28],[125],[153]
[8],[1459],[36],[149],[185]
[9],[1400],[45],[186],[231]
[10],[1552],[55],[231],[286]
[11],[1609],[66],[283],[349]
[12],[1919],[78],[334],[412]
[13],[1872],[91],[383],[474]
[14],[1993],[105],[429],[534]
[15],[2549],[121],[502],[622]
[16],[2477],[137],[568],[704]
[17],[2968],[156],[650],[803]
[18],[3037],[179],[762],[933]
[19],[2749],[199],[843],[1033]
[20],[3483],[222],[950],[1160]
[21],[3521],[244],[1053],[1284]
[22],[3679],[268],[1160],[1413]
[23],[3440],[291],[1260],[1536]
[24],[4969],[318],[1396],[1696]
[25],[5498],[353],[1577],[1902]
[26],[3858],[379],[1677],[2028]
[27],[4740],[408],[1788],[2166]
[28],[7071],[449],[2033],[2439]
[29],[4930],[479],[2173],[2608]
[30],[7679],[524],[2429],[2894]
[31],[6311],[558],[2587],[3083]
[32],[5550],[596],[2748],[3276]
[33],[5703],[632],[2914],[3475]
[34],[5043],[666],[3059],[3654]
[35],[25830],[824],[4304],[4934]
[36],[7751],[873],[4560],[5226]
[37],[13566],[954],[5128],[5831]
[38],[9260],[1013],[5458],[6199]
[39],[10211],[1070],[5791],[6571]
[40],[8969],[1129],[6116],[6936]
[1],[322],[1],[7],[8]
[2],[451],[3],[20],[23]
[3],[591],[6],[23],[29]
[4],[739],[10],[31],[41]
[5],[861],[15],[57],[72]
[6],[1228],[21],[76],[97]
[7],[1242],[28],[108],[136]
[8],[1349],[36],[145],[181]
[9],[1369],[45],[174],[219]
[10],[1607],[55],[202],[257]
[11],[1729],[66],[244],[310]
[12],[1869],[78],[295],[373]
[13],[2029],[91],[335],[426]
[14],[2379],[105],[407],[512]
[15],[3068],[120],[472],[592]
[16],[2570],[136],[522],[658]
[17],[2670],[153],[586],[739]
[18],[2680],[171],[660],[831]
[19],[3519],[192],[752],[942]
[20],[3581],[212],[827],[1037]
[21],[3889],[235],[932],[1163]
[22],[4420],[257],[1002],[1255]
